instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,ntemp,ftemp,atemp,natemp,fatemp,hum,nhum,fhum,windspeed,nwindspeed,fwindspeed,casual,registered,cnt,day
12433,2012/6/7,2,1,6,5,0,4,1,1,0.48,19.68,1,0.4697,23.485,2,0.82,82,4,0.0896,6.0032,1,0,34,34,0
12434,2012/6/7,2,1,6,6,0,4,1,1,0.46,18.86,1,0.4545,22.725,2,0.88,88,4,0.1045,7.0015,1,5,165,170,0
12435,2012/6/7,2,1,6,7,0,4,1,1,0.5,20.5,2,0.4848,24.24,2,0.82,82,4,0.1642,11.0014,2,20,506,526,1
12436,2012/6/7,2,1,6,8,0,4,1,1,0.52,21.32,2,0.5,25,2,0.77,77,3,0,0,0,20,661,681,1
12437,2012/6/7,2,1,6,9,0,4,1,1,0.58,23.78,2,0.5455,27.275,2,0.68,68,3,0,0,0,37,300,337,1
12438,2012/6/7,2,1,6,10,0,4,1,1,0.6,24.6,2,0.6061,30.305,3,0.64,64,3,0.0896,6.0032,1,56,154,210,1
12439,2012/6/7,2,1,6,11,0,4,1,1,0.66,27.06,2,0.6212,31.06,3,0.47,47,2,0.2239,15.0013,2,67,170,237,1
12440,2012/6/7,2,1,6,12,0,4,1,1,0.7,28.7,2,0.6364,31.82,3,0.42,42,2,0,0,0,62,274,336,1
12441,2012/6/7,2,1,6,13,0,4,1,1,0.7,28.7,2,0.6364,31.82,3,0.37,37,1,0.2836,19.0012,3,65,250,315,1
12442,2012/6/7,2,1,6,14,0,4,1,1,0.72,29.52,2,0.6515,32.575,3,0.37,37,1,0.2537,16.9979,2,67,198,265,1
12443,2012/6/7,2,1,6,15,0,4,1,1,0.74,30.34,3,0.6515,32.575,3,0.3,30,1,0,0,0,99,234,333,1
12444,2012/6/7,2,1,6,16,0,4,1,1,0.72,29.52,2,0.6515,32.575,3,0.34,34,1,0.2239,15.0013,2,77,389,466,1
12445,2012/6/7,2,1,6,17,0,4,1,1,0.72,29.52,2,0.6515,32.575,3,0.34,34,1,0.2537,16.9979,2,91,778,869,1
12446,2012/6/7,2,1,6,18,0,4,1,1,0.7,28.7,2,0.6364,31.82,3,0.34,34,1,0.2836,19.0012,3,110,703,813,1
12447,2012/6/7,2,1,6,19,0,4,1,1,0.7,28.7,2,0.6364,31.82,3,0.34,34,1,0.2836,19.0012,3,65,537,602,1
12448,2012/6/7,2,1,6,20,0,4,1,1,0.66,27.06,2,0.6212,31.06,3,0.36,36,1,0.2985,19.9995,3,76,402,478,1
12449,2012/6/7,2,1,6,21,0,4,1,1,0.62,25.42,2,0.6212,31.06,3,0.41,41,2,0.3284,22.0028,3,30,283,313,1
12450,2012/6/7,2,1,6,22,0,4,1,1,0.6,24.6,2,0.6212,31.06,3,0.46,46,2,0.1642,11.0014,2,35,193,228,0
12451,2012/6/7,2,1,6,23,0,4,1,1,0.56,22.96,2,0.5303,26.515,2,0.52,52,2,0.1343,8.9981,1,42,135,177,0
12452,2012/6/8,2,1,6,0,0,5,1,1,0.56,22.96,2,0.5303,26.515,2,0.56,56,2,0.1642,11.0014,2,18,59,77,0
12453,2012/6/8,2,1,6,1,0,5,1,1,0.56,22.96,2,0.5303,26.515,2,0.56,56,2,0.1642,11.0014,2,4,25,29,0
12454,2012/6/8,2,1,6,2,0,5,1,1,0.56,22.96,2,0.5303,26.515,2,0.56,56,2,0,0,0,2,17,19,0
12455,2012/6/8,2,1,6,3,0,5,1,1,0.54,22.14,2,0.5152,25.76,2,0.6,60,3,0.0896,6.0032,1,0,8,8,0
12456,2012/6/8,2,1,6,4,0,5,1,1,0.52,21.32,2,0.5,25,2,0.63,63,3,0,0,0,1,9,10,0
12457,2012/6/8,2,1,6,5,0,5,1,1,0.5,20.5,2,0.4848,24.24,2,0.72,72,3,0.1045,7.0015,1,1,28,29,0
12458,2012/6/8,2,1,6,6,0,5,1,1,0.52,21.32,2,0.5,25,2,0.68,68,3,0.0896,6.0032,1,8,131,139,0
12459,2012/6/8,2,1,6,7,0,5,1,1,0.52,21.32,2,0.5,25,2,0.72,72,3,0.1045,7.0015,1,19,409,428,1
12460,2012/6/8,2,1,6,8,0,5,1,1,0.58,23.78,2,0.5455,27.275,2,0.6,60,3,0.0896,6.0032,1,37,663,700,1
12461,2012/6/8,2,1,6,9,0,5,1,1,0.62,25.42,2,0.6212,31.06,3,0.53,53,2,0.1642,11.0014,2,47,335,382,1
12462,2012/6/8,2,1,6,10,0,5,1,1,0.66,27.06,2,0.6212,31.06,3,0.47,47,2,0.2537,16.9979,2,62,187,249,1
12463,2012/6/8,2,1,6,11,0,5,1,1,0.7,28.7,2,0.6364,31.82,3,0.42,42,2,0.2537,16.9979,2,65,199,264,1
12464,2012/6/8,2,1,6,12,0,5,1,1,0.72,29.52,2,0.6515,32.575,3,0.39,39,1,0.3284,22.0028,3,89,280,369,1
12465,2012/6/8,2,1,6,13,0,5,1,1,0.74,30.34,3,0.6515,32.575,3,0.37,37,1,0.2537,16.9979,2,129,287,416,1
12466,2012/6/8,2,1,6,14,0,5,1,1,0.76,31.16,3,0.6667,33.335,3,0.31,31,1,0.3881,26.0027,3,128,245,373,1
12467,2012/6/8,2,1,6,15,0,5,1,1,0.76,31.16,3,0.6667,33.335,3,0.29,29,1,0.2836,19.0012,3,98,299,397,1
12468,2012/6/8,2,1,6,16,0,5,1,1,0.76,31.16,3,0.6667,33.335,3,0.29,29,1,0.2985,19.9995,3,111,412,523,1
12469,2012/6/8,2,1,6,17,0,5,1,1,0.76,31.16,3,0.6667,33.335,3,0.29,29,1,0.194,12.998,2,114,679,793,1
12470,2012/6/8,2,1,6,18,0,5,1,1,0.76,31.16,3,0.6667,33.335,3,0.27,27,1,0.2239,15.0013,2,147,576,723,1
12471,2012/6/8,2,1,6,19,0,5,1,1,0.74,30.34,3,0.6515,32.575,3,0.3,30,1,0.2239,15.0013,2,95,460,555,1
12472,2012/6/8,2,1,6,20,0,5,1,1,0.72,29.52,2,0.6515,32.575,3,0.32,32,1,0.1343,8.9981,1,117,291,408,1
12473,2012/6/8,2,1,6,21,0,5,1,1,0.7,28.7,2,0.6364,31.82,3,0.37,37,1,0.1343,8.9981,1,83,256,339,1
12474,2012/6/8,2,1,6,22,0,5,1,1,0.68,27.88,2,0.6364,31.82,3,0.41,41,2,0.1045,7.0015,1,61,230,291,0
12475,2012/6/8,2,1,6,23,0,5,1,1,0.64,26.24,2,0.6212,31.06,3,0.57,57,2,0.1642,11.0014,2,52,163,215,0
12476,2012/6/9,2,1,6,0,0,6,0,1,0.64,26.24,2,0.6212,31.06,3,0.53,53,2,0.1045,7.0015,1,54,152,206,0
12477,2012/6/9,2,1,6,1,0,6,0,1,0.64,26.24,2,0.6212,31.06,3,0.53,53,2,0.0896,6.0032,1,34,89,123,0
12478,2012/6/9,2,1,6,2,0,6,0,1,0.64,26.24,2,0.6212,31.06,3,0.5,50,2,0.2239,15.0013,2,21,68,89,0
12479,2012/6/9,2,1,6,3,0,6,0,1,0.62,25.42,2,0.6212,31.06,3,0.57,57,2,0,0,0,12,28,40,0
12480,2012/6/9,2,1,6,4,0,6,0,1,0.62,25.42,2,0.6212,31.06,3,0.57,57,2,0,0,0,2,6,8,0
12481,2012/6/9,2,1,6,5,0,6,0,1,0.6,24.6,2,0.6212,31.06,3,0.56,56,2,0.1045,7.0015,1,4,15,19,0
12482,2012/6/9,2,1,6,6,0,6,0,1,0.56,22.96,2,0.5303,26.515,2,0.64,64,3,0.1045,7.0015,1,17,63,80,0
12483,2012/6/9,2,1,6,7,0,6,0,1,0.58,23.78,2,0.5455,27.275,2,0.64,64,3,0.1045,7.0015,1,26,61,87,1
12484,2012/6/9,2,1,6,8,0,6,0,1,0.62,25.42,2,0.6061,30.305,3,0.61,61,3,0.1045,7.0015,1,42,202,244,1
12485,2012/6/9,2,1,6,9,0,6,0,1,0.64,26.24,2,0.6212,31.06,3,0.57,57,2,0.1642,11.0014,2,99,241,340,1
12486,2012/6/9,2,1,6,10,0,6,0,1,0.7,28.7,2,0.6515,32.575,3,0.51,51,2,0.1045,7.0015,1,168,298,466,1
12487,2012/6/9,2,1,6,11,0,6,0,1,0.76,31.16,3,0.6667,33.335,3,0.35,35,1,0,0,0,218,351,569,1
12488,2012/6/9,2,1,6,12,0,6,0,1,0.8,32.8,3,0.697,34.85,3,0.29,29,1,0.2537,16.9979,2,196,335,531,1
12489,2012/6/9,2,1,6,13,0,6,0,1,0.82,33.62,3,0.697,34.85,3,0.24,24,1,0.2836,19.0012,3,236,349,585,1
12490,2012/6/9,2,1,6,14,0,6,0,1,0.82,33.62,3,0.697,34.85,3,0.23,23,1,0.194,12.998,2,239,354,593,1
12491,2012/6/9,2,1,6,15,0,6,0,1,0.84,34.44,3,0.7121,35.605,3,0.2,20,1,0.2985,19.9995,3,218,337,555,1
12492,2012/6/9,2,1,6,16,0,6,0,1,0.82,33.62,3,0.697,34.85,3,0.24,24,1,0.194,12.998,2,219,315,534,1
12493,2012/6/9,2,1,6,17,0,6,0,1,0.84,34.44,3,0.7121,35.605,3,0.24,24,1,0,0,0,238,257,495,1
12494,2012/6/9,2,1,6,18,0,6,0,1,0.82,33.62,3,0.697,34.85,3,0.24,24,1,0.2239,15.0013,2,175,276,451,1
12495,2012/6/9,2,1,6,19,0,6,0,1,0.8,32.8,3,0.697,34.85,3,0.29,29,1,0.1642,11.0014,2,128,232,360,1
12496,2012/6/9,2,1,6,20,0,6,0,1,0.76,31.16,3,0.6667,33.335,3,0.35,35,1,0.2239,15.0013,2,125,238,363,1
12497,2012/6/9,2,1,6,21,0,6,0,1,0.74,30.34,3,0.6515,32.575,3,0.4,40,2,0.194,12.998,2,105,211,316,1
12498,2012/6/9,2,1,6,22,0,6,0,1,0.7,28.7,2,0.6515,32.575,3,0.58,58,2,0.1642,11.0014,2,63,151,214,0
12499,2012/6/9,2,1,6,23,0,6,0,1,0.68,27.88,2,0.6364,31.82,3,0.61,61,3,0.1642,11.0014,2,69,161,230,0
12500,2012/6/10,2,1,6,0,0,0,0,1,0.66,27.06,2,0.6212,31.06,3,0.69,69,3,0.1045,7.0015,1,33,125,158,0
12501,2012/6/10,2,1,6,1,0,0,0,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.1343,8.9981,1,32,84,116,0
12502,2012/6/10,2,1,6,2,0,0,0,1,0.64,26.24,2,0.6061,30.305,3,0.69,69,3,0.1343,8.9981,1,17,56,73,0
12503,2012/6/10,2,1,6,3,0,0,0,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.1045,7.0015,1,6,23,29,0
12504,2012/6/10,2,1,6,4,0,0,0,1,0.62,25.42,2,0.5909,29.545,2,0.78,78,3,0.0896,6.0032,1,1,9,10,0
12505,2012/6/10,2,1,6,5,0,0,0,1,0.62,25.42,2,0.6061,30.305,3,0.69,69,3,0.0896,6.0032,1,3,10,13,0
12506,2012/6/10,2,1,6,6,0,0,0,1,0.62,25.42,2,0.5909,29.545,2,0.73,73,3,0,0,0,3,27,30,0
12507,2012/6/10,2,1,6,7,0,0,0,1,0.6,24.6,2,0.5758,28.79,2,0.78,78,3,0.1045,7.0015,1,21,41,62,1
12508,2012/6/10,2,1,6,8,0,0,0,1,0.64,26.24,2,0.6061,30.305,3,0.73,73,3,0.0896,6.0032,1,59,122,181,1
12509,2012/6/10,2,1,6,9,0,0,0,1,0.7,28.7,2,0.6515,32.575,3,0.58,58,2,0,0,0,91,175,266,1
12510,2012/6/10,2,1,6,10,0,0,0,1,0.76,31.16,3,0.6818,34.09,3,0.4,40,2,0.1045,7.0015,1,148,265,413,1
12511,2012/6/10,2,1,6,11,0,0,0,1,0.76,31.16,3,0.6818,34.09,3,0.45,45,2,0.0896,6.0032,1,184,315,499,1
12512,2012/6/10,2,1,6,12,0,0,0,1,0.82,33.62,3,0.7121,35.605,3,0.3,30,1,0,0,0,173,329,502,1
12513,2012/6/10,2,1,6,13,0,0,0,1,0.84,34.44,3,0.7273,36.365,3,0.28,28,1,0.1343,8.9981,1,204,288,492,1
12514,2012/6/10,2,1,6,14,0,0,0,1,0.84,34.44,3,0.7273,36.365,3,0.3,30,1,0.1343,8.9981,1,186,314,500,1
12515,2012/6/10,2,1,6,15,0,0,0,1,0.84,34.44,3,0.7273,36.365,3,0.3,30,1,0.2239,15.0013,2,159,316,475,1
12516,2012/6/10,2,1,6,16,0,0,0,1,0.84,34.44,3,0.7424,37.12,3,0.36,36,1,0.2836,19.0012,3,173,335,508,1
12517,2012/6/10,2,1,6,17,0,0,0,1,0.82,33.62,3,0.7424,37.12,3,0.41,41,2,0.2836,19.0012,3,184,337,521,1
12518,2012/6/10,2,1,6,18,0,0,0,1,0.82,33.62,3,0.7273,36.365,3,0.38,38,1,0.2239,15.0013,2,164,326,490,1
12519,2012/6/10,2,1,6,19,0,0,0,1,0.82,33.62,3,0.7121,35.605,3,0.28,28,1,0.2836,19.0012,3,115,260,375,1
12520,2012/6/10,2,1,6,20,0,0,0,1,0.76,31.16,3,0.6818,34.09,3,0.48,48,2,0.1642,11.0014,2,113,250,363,1
12521,2012/6/10,2,1,6,21,0,0,0,1,0.72,29.52,2,0.6818,34.09,3,0.62,62,3,0.1642,11.0014,2,83,170,253,1
12522,2012/6/10,2,1,6,22,0,0,0,1,0.7,28.7,2,0.6515,32.575,3,0.65,65,3,0.1642,11.0014,2,42,117,159,0
12523,2012/6/10,2,1,6,23,0,0,0,1,0.72,29.52,2,0.6667,33.335,3,0.58,58,2,0.1045,7.0015,1,30,80,110,0
12524,2012/6/11,2,1,6,0,0,1,1,1,0.7,28.7,2,0.6515,32.575,3,0.65,65,3,0.1045,7.0015,1,8,33,41,0
12525,2012/6/11,2,1,6,1,0,1,1,1,0.66,27.06,2,0.6212,31.06,3,0.74,74,3,0.1642,11.0014,2,9,15,24,0
12526,2012/6/11,2,1,6,2,0,1,1,1,0.66,27.06,2,0.6212,31.06,3,0.74,74,3,0.1045,7.0015,1,5,12,17,0
12527,2012/6/11,2,1,6,3,0,1,1,1,0.64,26.24,2,0.5909,29.545,2,0.78,78,3,0.1045,7.0015,1,2,4,6,0
12528,2012/6/11,2,1,6,4,0,1,1,1,0.64,26.24,2,0.5909,29.545,2,0.78,78,3,0.1343,8.9981,1,0,7,7,0
12529,2012/6/11,2,1,6,5,0,1,1,1,0.64,26.24,2,0.5909,29.545,2,0.78,78,3,0.1343,8.9981,1,1,36,37,0
12530,2012/6/11,2,1,6,6,0,1,1,1,0.62,25.42,2,0.5758,28.79,2,0.83,83,4,0.1045,7.0015,1,8,136,144,0
12531,2012/6/11,2,1,6,7,0,1,1,1,0.64,26.24,2,0.5909,29.545,2,0.78,78,3,0.1045,7.0015,1,25,478,503,1
12532,2012/6/11,2,1,6,8,0,1,1,1,0.66,27.06,2,0.6212,31.06,3,0.74,74,3,0.1343,8.9981,1,38,613,651,1
12533,2012/6/11,2,1,6,9,0,1,1,1,0.7,28.7,2,0.6515,32.575,3,0.65,65,3,0.1343,8.9981,1,57,259,316,1
12534,2012/6/11,2,1,6,10,0,1,1,1,0.72,29.52,2,0.6818,34.09,3,0.62,62,3,0.1642,11.0014,2,52,95,147,1
12535,2012/6/11,2,1,6,11,0,1,1,2,0.76,31.16,3,0.6818,34.09,3,0.48,48,2,0.2239,15.0013,2,59,143,202,1
12536,2012/6/11,2,1,6,12,0,1,1,2,0.8,32.8,3,0.7273,36.365,3,0.43,43,2,0.194,12.998,2,63,198,261,1
12537,2012/6/11,2,1,6,13,0,1,1,2,0.8,32.8,3,0.7121,35.605,3,0.41,41,2,0.2985,19.9995,3,63,185,248,1
12538,2012/6/11,2,1,6,14,0,1,1,2,0.82,33.62,3,0.7273,36.365,3,0.34,34,1,0.2836,19.0012,3,66,193,259,1
12539,2012/6/11,2,1,6,15,0,1,1,1,0.8,32.8,3,0.7121,35.605,3,0.41,41,2,0.3582,23.9994,3,72,187,259,1
12540,2012/6/11,2,1,6,16,0,1,1,2,0.8,32.8,3,0.7121,35.605,3,0.41,41,2,0.4179,27.9993,3,87,340,427,1
12541,2012/6/11,2,1,6,17,0,1,1,2,0.8,32.8,3,0.7121,35.605,3,0.41,41,2,0.3582,23.9994,3,85,715,800,1
12542,2012/6/11,2,1,6,18,0,1,1,2,0.8,32.8,3,0.7273,36.365,3,0.43,43,2,0.2985,19.9995,3,105,726,831,1
12543,2012/6/11,2,1,6,19,0,1,1,2,0.76,31.16,3,0.6818,34.09,3,0.48,48,2,0.3284,22.0028,3,89,507,596,1
12544,2012/6/11,2,1,6,20,0,1,1,2,0.74,30.34,3,0.6667,33.335,3,0.48,48,2,0.2239,15.0013,2,61,333,394,1
12545,2012/6/11,2,1,6,21,0,1,1,2,0.72,29.52,2,0.6667,33.335,3,0.58,58,2,0.194,12.998,2,32,218,250,1
12546,2012/6/11,2,1,6,22,0,1,1,2,0.72,29.52,2,0.6667,33.335,3,0.58,58,2,0.194,12.998,2,22,142,164,0
12547,2012/6/11,2,1,6,23,0,1,1,2,0.7,28.7,2,0.6515,32.575,3,0.58,58,2,0.2239,15.0013,2,8,72,80,0
12548,2012/6/12,2,1,6,0,0,2,1,2,0.7,28.7,2,0.6515,32.575,3,0.58,58,2,0.2239,15.0013,2,2,26,28,0
12549,2012/6/12,2,1,6,1,0,2,1,2,0.68,27.88,2,0.6364,31.82,3,0.65,65,3,0.1642,11.0014,2,5,11,16,0
12550,2012/6/12,2,1,6,2,0,2,1,2,0.68,27.88,2,0.6364,31.82,3,0.65,65,3,0.194,12.998,2,0,6,6,0
12551,2012/6/12,2,1,6,3,0,2,1,2,0.66,27.06,2,0.6212,31.06,3,0.69,69,3,0.2537,16.9979,2,3,9,12,0
12552,2012/6/12,2,1,6,4,0,2,1,3,0.6,24.6,2,0.5455,27.275,2,0.88,88,4,0.1642,11.0014,2,0,4,4,0
12553,2012/6/12,2,1,6,5,0,2,1,3,0.6,24.6,2,0.5455,27.275,2,0.88,88,4,0.1343,8.9981,1,1,28,29,0
12554,2012/6/12,2,1,6,6,0,2,1,2,0.6,24.6,2,0.5455,27.275,2,0.88,88,4,0.1343,8.9981,1,6,130,136,0
12555,2012/6/12,2,1,6,7,0,2,1,3,0.62,25.42,2,0.5606,28.03,2,0.88,88,4,0.2537,16.9979,2,16,287,303,1
12556,2012/6/12,2,1,6,8,0,2,1,2,0.62,25.42,2,0.5606,28.03,2,0.88,88,4,0.2239,15.0013,2,15,598,613,1
12557,2012/6/12,2,1,6,9,0,2,1,2,0.64,26.24,2,0.5758,28.79,2,0.89,89,4,0.2836,19.0012,3,31,254,285,1
12558,2012/6/12,2,1,6,10,0,2,1,3,0.64,26.24,2,0.5758,28.79,2,0.89,89,4,0.2836,19.0012,3,29,96,125,1
12559,2012/6/12,2,1,6,11,0,2,1,3,0.66,27.06,2,0.6061,30.305,3,0.83,83,4,0.3582,23.9994,3,8,57,65,1
12560,2012/6/12,2,1,6,12,0,2,1,3,0.66,27.06,2,0.6061,30.305,3,0.83,83,4,0.2537,16.9979,2,19,76,95,1
12561,2012/6/12,2,1,6,13,0,2,1,3,0.66,27.06,2,0.6061,30.305,3,0.83,83,4,0.194,12.998,2,11,48,59,1
12562,2012/6/12,2,1,6,14,0,2,1,3,0.64,26.24,2,0.5758,28.79,2,0.89,89,4,0.2537,16.9979,2,12,48,60,1
12563,2012/6/12,2,1,6,15,0,2,1,3,0.66,27.06,2,0.5909,29.545,2,0.89,89,4,0.194,12.998,2,22,94,116,1
12564,2012/6/12,2,1,6,16,0,2,1,2,0.66,27.06,2,0.5909,29.545,2,0.89,89,4,0.2836,19.0012,3,30,209,239,1
12565,2012/6/12,2,1,6,17,0,2,1,2,0.66,27.06,2,0.5909,29.545,2,0.89,89,4,0.2836,19.0012,3,56,625,681,1
12566,2012/6/12,2,1,6,18,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.83,83,4,0.194,12.998,2,57,596,653,1
12567,2012/6/12,2,1,6,19,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.83,83,4,0.194,12.998,2,47,444,491,1
12568,2012/6/12,2,1,6,20,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.83,83,4,0.194,12.998,2,36,350,386,1
12569,2012/6/12,2,1,6,21,0,2,1,1,0.68,27.88,2,0.6364,31.82,3,0.83,83,4,0.1045,7.0015,1,41,233,274,1
12570,2012/6/12,2,1,6,22,0,2,1,1,0.66,27.06,2,0.5909,29.545,2,0.94,94,4,0.1045,7.0015,1,19,188,207,0
12571,2012/6/12,2,1,6,23,0,2,1,3,0.66,27.06,2,0.5909,29.545,2,0.94,94,4,0.2239,15.0013,2,11,78,89,0
12572,2012/6/13,2,1,6,0,0,3,1,2,0.66,27.06,2,0.5909,29.545,2,0.94,94,4,0.194,12.998,2,7,27,34,0
12573,2012/6/13,2,1,6,1,0,3,1,1,0.64,26.24,2,0.5909,29.545,2,0.78,78,3,0,0,0,7,21,28,0
12574,2012/6/13,2,1,6,2,0,3,1,1,0.62,25.42,2,0.5758,28.79,2,0.83,83,4,0.1343,8.9981,1,0,4,4,0
12575,2012/6/13,2,1,6,3,0,3,1,1,0.62,25.42,2,0.5758,28.79,2,0.83,83,4,0.194,12.998,2,1,7,8,0
12576,2012/6/13,2,1,6,4,0,3,1,1,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.1343,8.9981,1,1,9,10,0
12577,2012/6/13,2,1,6,5,0,3,1,1,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.194,12.998,2,2,38,40,0
12578,2012/6/13,2,1,6,6,0,3,1,1,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.2239,15.0013,2,6,188,194,0
12579,2012/6/13,2,1,6,7,0,3,1,1,0.6,24.6,2,0.5606,28.03,2,0.83,83,4,0.2985,19.9995,3,25,480,505,1
12580,2012/6/13,2,1,6,8,0,3,1,2,0.62,25.42,2,0.5909,29.545,2,0.73,73,3,0.5224,35.0008,4,41,672,713,1
12581,2012/6/13,2,1,6,9,0,3,1,2,0.64,26.24,2,0.6061,30.305,3,0.69,69,3,0.5821,39.0007,5,54,298,352,1
12582,2012/6/13,2,1,6,10,0,3,1,2,0.64,26.24,2,0.6061,30.305,3,0.65,65,3,0.4179,27.9993,3,64,134,198,1
12583,2012/6/13,2,1,6,11,0,3,1,2,0.66,27.06,2,0.6212,31.06,3,0.54,54,2,0.4478,30.0026,4,64,182,246,1
12584,2012/6/13,2,1,6,12,0,3,1,2,0.68,27.88,2,0.6364,31.82,3,0.44,44,2,0.4179,27.9993,3,93,241,334,1
12585,2012/6/13,2,1,6,13,0,3,1,2,0.7,28.7,2,0.6364,31.82,3,0.45,45,2,0.3881,26.0027,3,52,203,255,1
12586,2012/6/13,2,1,6,14,0,3,1,2,0.72,29.52,2,0.6515,32.575,3,0.37,37,1,0.4179,27.9993,3,98,222,320,1
12587,2012/6/13,2,1,6,15,0,3,1,1,0.72,29.52,2,0.6515,32.575,3,0.32,32,1,0.4925,32.9975,4,65,216,281,1
12588,2012/6/13,2,1,6,16,0,3,1,1,0.72,29.52,2,0.6515,32.575,3,0.3,30,1,0.4925,32.9975,4,72,320,392,1
12589,2012/6/13,2,1,6,17,0,3,1,1,0.72,29.52,2,0.6515,32.575,3,0.32,32,1,0.4925,32.9975,4,75,782,857,1
12590,2012/6/13,2,1,6,18,0,3,1,1,0.72,29.52,2,0.6515,32.575,3,0.32,32,1,0.4478,30.0026,4,104,640,744,1
12591,2012/6/13,2,1,6,19,0,3,1,1,0.7,28.7,2,0.6364,31.82,3,0.34,34,1,0.3881,26.0027,3,123,548,671,1
12592,2012/6/13,2,1,6,20,0,3,1,1,0.68,27.88,2,0.6364,31.82,3,0.36,36,1,0.4179,27.9993,3,86,362,448,1
12593,2012/6/13,2,1,6,21,0,3,1,1,0.64,26.24,2,0.6212,31.06,3,0.44,44,2,0.3582,23.9994,3,79,317,396,1
12594,2012/6/13,2,1,6,22,0,3,1,1,0.62,25.42,2,0.6212,31.06,3,0.5,50,2,0.2985,19.9995,3,29,209,238,0
12595,2012/6/13,2,1,6,23,0,3,1,1,0.62,25.42,2,0.6212,31.06,3,0.5,50,2,0.2836,19.0012,3,25,128,153,0
12596,2012/6/14,2,1,6,0,0,4,1,1,0.6,24.6,2,0.6212,31.06,3,0.53,53,2,0.2985,19.9995,3,3,45,48,0
12597,2012/6/14,2,1,6,1,0,4,1,1,0.6,24.6,2,0.6212,31.06,3,0.56,56,2,0.2239,15.0013,2,4,17,21,0
12598,2012/6/14,2,1,6,2,0,4,1,2,0.62,25.42,2,0.6212,31.06,3,0.53,53,2,0.2537,16.9979,2,1,8,9,0
12599,2012/6/14,2,1,6,3,0,4,1,2,0.62,25.42,2,0.6212,31.06,3,0.53,53,2,0.2836,19.0012,3,1,4,5,0
12600,2012/6/14,2,1,6,4,0,4,1,2,0.6,24.6,2,0.6212,31.06,3,0.56,56,2,0.2537,16.9979,2,0,6,6,0
12601,2012/6/14,2,1,6,5,0,4,1,2,0.6,24.6,2,0.6212,31.06,3,0.56,56,2,0.2537,16.9979,2,0,40,40,0
12602,2012/6/14,2,1,6,6,0,4,1,1,0.58,23.78,2,0.5455,27.275,2,0.6,60,3,0.2836,19.0012,3,12,169,181,0
12603,2012/6/14,2,1,6,7,0,4,1,1,0.6,24.6,2,0.6061,30.305,3,0.6,60,3,0.2836,19.0012,3,26,480,506,1
12604,2012/6/14,2,1,6,8,0,4,1,1,0.6,24.6,2,0.6061,30.305,3,0.64,64,3,0.3284,22.0028,3,37,682,719,1
12605,2012/6/14,2,1,6,9,0,4,1,1,0.62,25.42,2,0.6061,30.305,3,0.61,61,3,0.2239,15.0013,2,45,312,357,1
12606,2012/6/14,2,1,6,10,0,4,1,1,0.64,26.24,2,0.6061,30.305,3,0.65,65,3,0.4179,27.9993,3,47,132,179,1
12607,2012/6/14,2,1,6,11,0,4,1,1,0.66,27.06,2,0.6212,31.06,3,0.57,57,2,0.2537,16.9979,2,60,168,228,1
12608,2012/6/14,2,1,6,12,0,4,1,2,0.66,27.06,2,0.6212,31.06,3,0.61,61,3,0.2239,15.0013,2,55,210,265,1
12609,2012/6/14,2,1,6,13,0,4,1,1,0.68,27.88,2,0.6364,31.82,3,0.57,57,2,0.1642,11.0014,2,71,213,284,1
12610,2012/6/14,2,1,6,14,0,4,1,1,0.7,28.7,2,0.6515,32.575,3,0.54,54,2,0.2836,19.0012,3,84,214,298,1
12611,2012/6/14,2,1,6,15,0,4,1,1,0.74,30.34,3,0.6667,33.335,3,0.48,48,2,0.2985,19.9995,3,111,213,324,1
12612,2012/6/14,2,1,6,16,0,4,1,1,0.72,29.52,2,0.6667,33.335,3,0.51,51,2,0.2836,19.0012,3,70,368,438,1
12613,2012/6/14,2,1,6,17,0,4,1,1,0.72,29.52,2,0.6667,33.335,3,0.48,48,2,0.2239,15.0013,2,117,750,867,1
12614,2012/6/14,2,1,6,18,0,4,1,1,0.74,30.34,3,0.6667,33.335,3,0.42,42,2,0.194,12.998,2,107,716,823,1
12615,2012/6/14,2,1,6,19,0,4,1,1,0.7,28.7,2,0.6515,32.575,3,0.48,48,2,0.2537,16.9979,2,96,483,579,1
12616,2012/6/14,2,1,6,20,0,4,1,1,0.66,27.06,2,0.6212,31.06,3,0.65,65,3,0.2537,16.9979,2,84,351,435,1
12617,2012/6/14,2,1,6,21,0,4,1,1,0.64,26.24,2,0.6061,30.305,3,0.65,65,3,0.1642,11.0014,2,67,270,337,1
12618,2012/6/14,2,1,6,22,0,4,1,2,0.64,26.24,2,0.6061,30.305,3,0.65,65,3,0.2239,15.0013,2,46,196,242,0
12619,2012/6/14,2,1,6,23,0,4,1,2,0.62,25.42,2,0.6061,30.305,3,0.69,69,3,0.1642,11.0014,2,36,136,172,0
